0,DRY-DRY,PDE4B,0.4
0,DRY-DRY,PDE4B,0.8
0,DRY-DRY,PDE4B,1.2
0,DRY-DRY,PDE4B,1.6
0,DRY-DRY,PDE4B,2
0,DRY-DRY,PDE4B,2.4
0,DRY-DRY,PDE4B,2.8
0,DRY-DRY,PDE4B,3.2
0,DRY-DRY,PDE4B,3.6
0,DRY-DRY,PDE4B,4
0,DRY-DRY,PDE4B,4.4
0,DRY-DRY,PDE4B,4.8
0,DRY-DRY,PDE4B,5.2
0,DRY-DRY,PDE4B,5.6
0,DRY-DRY,PDE4B,6
0,DRY-DRY,PDE4B,6.4
0,DRY-DRY,PDE4B,6.8
0,DRY-DRY,PDE4B,7.2
0,DRY-DRY,PDE4B,7.6
0,DRY-DRY,PDE4B,8
0.007623736,DRY-DRY,PDE4B,8.4
0,DRY-DRY,PDE4B,8.8
0,DRY-DRY,PDE4B,9.2
0.006893274,DRY-DRY,PDE4B,9.6
0,DRY-DRY,PDE4B,10
0,DRY-DRY,PDE4B,10.4
0,DRY-DRY,PDE4B,10.8
0,DRY-DRY,PDE4B,11.2
0,DRY-DRY,PDE4B,11.6
0.00304488,DRY-DRY,PDE4B,12
0,DRY-DRY,PDE4B,12.4
0,DRY-DRY,PDE4B,12.8
0,DRY-DRY,PDE4B,13.2
0,DRY-DRY,PDE4B,13.6
0.043330886,DRY-DRY,PDE4B,14
0,DRY-DRY,PDE4B,14.4
0,DRY-DRY,PDE4B,14.8
0,DRY-DRY,PDE4B,15.2
0,DRY-DRY,PDE4B,15.6
0,DRY-DRY,PDE4B,16
0,DRY-DRY,PDE4B,16.4
0,DRY-DRY,PDE4B,16.8
0,DRY-DRY,PDE4B,17.2
0,DRY-DRY,PDE4B,17.6
0,DRY-DRY,PDE4B,18
0,DRY-DRY,PDE4B,18.4
0,DRY-DRY,PDE4B,18.8
0,DRY-DRY,PDE4B,19.2
0,DRY-DRY,PDE4B,19.6
0,DRY-DRY,PDE4B,20
0,DRY-DRY,PDE4B,20.4
0,DRY-DRY,PDE4B,20.8
0,DRY-DRY,PDE4B,21.2
0,DRY-DRY,PDE4B,21.6
0,DRY-DRY,PDE4B,22
0,DRY-DRY,PDE4B,22.4
0,DRY-DRY,PDE4B,22.8
0,DRY-DRY,PDE4B,23.2
0,DRY-DRY,PDE4B,23.6
0,DRY-DRY,PDE4B,24
0,DRY-DRY,PDE4B,24.4
0,DRY-DRY,PDE4B,24.8
0,O-O,PDE4B,0.4
0,O-O,PDE4B,0.8
0,O-O,PDE4B,1.2
0,O-O,PDE4B,1.6
0,O-O,PDE4B,2
0,O-O,PDE4B,2.4
0,O-O,PDE4B,2.8
0,O-O,PDE4B,3.2
0,O-O,PDE4B,3.6
0,O-O,PDE4B,4
0,O-O,PDE4B,4.4
0,O-O,PDE4B,4.8
-0.02068,O-O,PDE4B,5.2
0,O-O,PDE4B,5.6
0,O-O,PDE4B,6
0,O-O,PDE4B,6.4
0,O-O,PDE4B,6.8
0,O-O,PDE4B,7.2
0,O-O,PDE4B,7.6
0,O-O,PDE4B,8
0,O-O,PDE4B,8.4
0,O-O,PDE4B,8.8
0,O-O,PDE4B,9.2
0,O-O,PDE4B,9.6
-0.035009197,O-O,PDE4B,10
0,O-O,PDE4B,10.4
0,O-O,PDE4B,10.8
0,O-O,PDE4B,11.2
-0.00183711,O-O,PDE4B,11.6
0,O-O,PDE4B,12
0,O-O,PDE4B,12.4
0,O-O,PDE4B,12.8
0,O-O,PDE4B,13.2
0,O-O,PDE4B,13.6
0,O-O,PDE4B,14
0,O-O,PDE4B,14.4
0.007447356,O-O,PDE4B,14.8
0,O-O,PDE4B,15.2
0,O-O,PDE4B,15.6
0,O-O,PDE4B,16
0,O-O,PDE4B,16.4
0,O-O,PDE4B,16.8
0,O-O,PDE4B,17.2
0,O-O,PDE4B,17.6
0,O-O,PDE4B,18
0,O-O,PDE4B,18.4
0,O-O,PDE4B,18.8
0,O-O,PDE4B,19.2
-0.00277436,O-O,PDE4B,19.6
0,O-O,PDE4B,20
0,O-O,PDE4B,20.4
0,O-O,PDE4B,20.8
0,O-O,PDE4B,21.2
0,O-O,PDE4B,21.6
0,O-O,PDE4B,22
0,O-O,PDE4B,22.4
0,O-O,PDE4B,22.8
0,O-O,PDE4B,23.2
0,O-O,PDE4B,23.6
0,O-O,PDE4B,24
0,O-O,PDE4B,24.4
0,O-O,PDE4B,24.8
0,N1-N1,PDE4B,0.4
0,N1-N1,PDE4B,0.8
0,N1-N1,PDE4B,1.2
0,N1-N1,PDE4B,1.6
0,N1-N1,PDE4B,2
0,N1-N1,PDE4B,2.4
0,N1-N1,PDE4B,2.8
0,N1-N1,PDE4B,3.2
0,N1-N1,PDE4B,3.6
0,N1-N1,PDE4B,4
0,N1-N1,PDE4B,4.4
0,N1-N1,PDE4B,4.8
0,N1-N1,PDE4B,5.2
0,N1-N1,PDE4B,5.6
0,N1-N1,PDE4B,6
-0.00065011,N1-N1,PDE4B,6.4
0,N1-N1,PDE4B,6.8
0.004051738,N1-N1,PDE4B,7.2
0,N1-N1,PDE4B,7.6
0,N1-N1,PDE4B,8
0,N1-N1,PDE4B,8.4
0,N1-N1,PDE4B,8.8
0,N1-N1,PDE4B,9.2
0.017916668,N1-N1,PDE4B,9.6
0,N1-N1,PDE4B,10
0,N1-N1,PDE4B,10.4
-0.001645588,N1-N1,PDE4B,10.8
0,N1-N1,PDE4B,11.2
0,N1-N1,PDE4B,11.6
0,N1-N1,PDE4B,12
0,N1-N1,PDE4B,12.4
0.022405298,N1-N1,PDE4B,12.8
0,N1-N1,PDE4B,13.2
0,N1-N1,PDE4B,13.6
0,N1-N1,PDE4B,14
0,N1-N1,PDE4B,14.4
0,N1-N1,PDE4B,14.8
0,N1-N1,PDE4B,15.2
0,N1-N1,PDE4B,15.6
0,N1-N1,PDE4B,16
0,N1-N1,PDE4B,16.4
0,N1-N1,PDE4B,16.8
0,N1-N1,PDE4B,17.2
0,N1-N1,PDE4B,17.6
0,N1-N1,PDE4B,18
-0.03233045,N1-N1,PDE4B,18.4
0,N1-N1,PDE4B,18.8
0,N1-N1,PDE4B,19.2
0,N1-N1,PDE4B,19.6
0,N1-N1,PDE4B,20
0,N1-N1,PDE4B,20.4
0,N1-N1,PDE4B,20.8
0,N1-N1,PDE4B,21.2
0,N1-N1,PDE4B,21.6
0,N1-N1,PDE4B,22
0.002209584,N1-N1,PDE4B,22.4
0,N1-N1,PDE4B,22.8
0.02209584,N1-N1,PDE4B,23.2
0,N1-N1,PDE4B,23.6
0,N1-N1,PDE4B,24
0,N1-N1,PDE4B,24.4
0,N1-N1,PDE4B,24.8
0,TIP-TIP,PDE4B,0.4
0,TIP-TIP,PDE4B,0.8
0,TIP-TIP,PDE4B,1.2
0,TIP-TIP,PDE4B,1.6
0.02813058,TIP-TIP,PDE4B,2
0,TIP-TIP,PDE4B,2.4
0,TIP-TIP,PDE4B,2.8
0.003965634,TIP-TIP,PDE4B,3.2
0,TIP-TIP,PDE4B,3.6
0,TIP-TIP,PDE4B,4
0,TIP-TIP,PDE4B,4.4
0,TIP-TIP,PDE4B,4.8
0,TIP-TIP,PDE4B,5.2
0,TIP-TIP,PDE4B,5.6
0.00735522,TIP-TIP,PDE4B,6
0,TIP-TIP,PDE4B,6.4
0,TIP-TIP,PDE4B,6.8
0,TIP-TIP,PDE4B,7.2
0,TIP-TIP,PDE4B,7.6
0,TIP-TIP,PDE4B,8
-0.001065522,TIP-TIP,PDE4B,8.4
0,TIP-TIP,PDE4B,8.8
0,TIP-TIP,PDE4B,9.2
0,TIP-TIP,PDE4B,9.6
0.007122834,TIP-TIP,PDE4B,10
0.001199354,TIP-TIP,PDE4B,10.4
0,TIP-TIP,PDE4B,10.8
0,TIP-TIP,PDE4B,11.2
0,TIP-TIP,PDE4B,11.6
0.007825816,TIP-TIP,PDE4B,12
0,TIP-TIP,PDE4B,12.4
0,TIP-TIP,PDE4B,12.8
0,TIP-TIP,PDE4B,13.2
0.02027592,TIP-TIP,PDE4B,13.6
0.0036932,TIP-TIP,PDE4B,14
0,TIP-TIP,PDE4B,14.4
0,TIP-TIP,PDE4B,14.8
0,TIP-TIP,PDE4B,15.2
0,TIP-TIP,PDE4B,15.6
0,TIP-TIP,PDE4B,16
0.017384542,TIP-TIP,PDE4B,16.4
0,TIP-TIP,PDE4B,16.8
0,TIP-TIP,PDE4B,17.2
0,TIP-TIP,PDE4B,17.6
0,TIP-TIP,PDE4B,18
0,TIP-TIP,PDE4B,18.4
0,TIP-TIP,PDE4B,18.8
0,TIP-TIP,PDE4B,19.2
0,TIP-TIP,PDE4B,19.6
0,TIP-TIP,PDE4B,20
0,TIP-TIP,PDE4B,20.4
0,TIP-TIP,PDE4B,20.8
0,TIP-TIP,PDE4B,21.2
0.027483104,TIP-TIP,PDE4B,21.6
0,TIP-TIP,PDE4B,22
0,TIP-TIP,PDE4B,22.4
0,TIP-TIP,PDE4B,22.8
0,TIP-TIP,PDE4B,23.2
0,TIP-TIP,PDE4B,23.6
0,TIP-TIP,PDE4B,24
0,TIP-TIP,PDE4B,24.4
0,TIP-TIP,PDE4B,24.8
0,DRY-O,PDE4B,0.4
0,DRY-O,PDE4B,0.8
0,DRY-O,PDE4B,1.2
0,DRY-O,PDE4B,1.6
0.02186431,DRY-O,PDE4B,2
0,DRY-O,PDE4B,2.4
0,DRY-O,PDE4B,2.8
0,DRY-O,PDE4B,3.2
0,DRY-O,PDE4B,3.6
0,DRY-O,PDE4B,4
0,DRY-O,PDE4B,4.4
0,DRY-O,PDE4B,4.8
0,DRY-O,PDE4B,5.2
0,DRY-O,PDE4B,5.6
0,DRY-O,PDE4B,6
0,DRY-O,PDE4B,6.4
0,DRY-O,PDE4B,6.8
0,DRY-O,PDE4B,7.2
0.008934794,DRY-O,PDE4B,7.6
0,DRY-O,PDE4B,8
0,DRY-O,PDE4B,8.4
0,DRY-O,PDE4B,8.8
0,DRY-O,PDE4B,9.2
0,DRY-O,PDE4B,9.6
0,DRY-O,PDE4B,10
0,DRY-O,PDE4B,10.4
0,DRY-O,PDE4B,10.8
0,DRY-O,PDE4B,11.2
0,DRY-O,PDE4B,11.6
0,DRY-O,PDE4B,12
0.004,DRY-O,PDE4B,12.4
0,DRY-O,PDE4B,12.8
0,DRY-O,PDE4B,13.2
0,DRY-O,PDE4B,13.6
0,DRY-O,PDE4B,14
0,DRY-O,PDE4B,14.4
0,DRY-O,PDE4B,14.8
0,DRY-O,PDE4B,15.2
0,DRY-O,PDE4B,15.6
0,DRY-O,PDE4B,16
0,DRY-O,PDE4B,16.4
0,DRY-O,PDE4B,16.8
0,DRY-O,PDE4B,17.2
0,DRY-O,PDE4B,17.6
0,DRY-O,PDE4B,18
0,DRY-O,PDE4B,18.4
0,DRY-O,PDE4B,18.8
0,DRY-O,PDE4B,19.2
0,DRY-O,PDE4B,19.6
0,DRY-O,PDE4B,20
0,DRY-O,PDE4B,20.4
0,DRY-O,PDE4B,20.8
0,DRY-O,PDE4B,21.2
0,DRY-O,PDE4B,21.6
0,DRY-O,PDE4B,22
0,DRY-O,PDE4B,22.4
0,DRY-O,PDE4B,22.8
0,DRY-O,PDE4B,23.2
0,DRY-O,PDE4B,23.6
0,DRY-O,PDE4B,24
0,DRY-O,PDE4B,24.4
0,DRY-O,PDE4B,24.8
0,DRY-N1,PDE4B,0.4
0,DRY-N1,PDE4B,0.8
0,DRY-N1,PDE4B,1.2
0,DRY-N1,PDE4B,1.6
0,DRY-N1,PDE4B,2
0,DRY-N1,PDE4B,2.4
0,DRY-N1,PDE4B,2.8
0,DRY-N1,PDE4B,3.2
-0.004309358,DRY-N1,PDE4B,3.6
0,DRY-N1,PDE4B,4
0,DRY-N1,PDE4B,4.4
0,DRY-N1,PDE4B,4.8
0.005485156,DRY-N1,PDE4B,5.2
0,DRY-N1,PDE4B,5.6
0,DRY-N1,PDE4B,6
0.009112766,DRY-N1,PDE4B,6.4
0,DRY-N1,PDE4B,6.8
0,DRY-N1,PDE4B,7.2
0,DRY-N1,PDE4B,7.6
0,DRY-N1,PDE4B,8
0,DRY-N1,PDE4B,8.4
0,DRY-N1,PDE4B,8.8
0,DRY-N1,PDE4B,9.2
0,DRY-N1,PDE4B,9.6
0,DRY-N1,PDE4B,10
0,DRY-N1,PDE4B,10.4
0.002332842,DRY-N1,PDE4B,10.8
0,DRY-N1,PDE4B,11.2
0,DRY-N1,PDE4B,11.6
0.0024656,DRY-N1,PDE4B,12
0,DRY-N1,PDE4B,12.4
0.006551676,DRY-N1,PDE4B,12.8
0,DRY-N1,PDE4B,13.2
0,DRY-N1,PDE4B,13.6
0.000335528,DRY-N1,PDE4B,14
0,DRY-N1,PDE4B,14.4
0,DRY-N1,PDE4B,14.8
0,DRY-N1,PDE4B,15.2
0,DRY-N1,PDE4B,15.6
0,DRY-N1,PDE4B,16
0,DRY-N1,PDE4B,16.4
0,DRY-N1,PDE4B,16.8
0,DRY-N1,PDE4B,17.2
0,DRY-N1,PDE4B,17.6
0,DRY-N1,PDE4B,18
0,DRY-N1,PDE4B,18.4
0,DRY-N1,PDE4B,18.8
0.003807944,DRY-N1,PDE4B,19.2
0,DRY-N1,PDE4B,19.6
0,DRY-N1,PDE4B,20
0.00374992,DRY-N1,PDE4B,20.4
0,DRY-N1,PDE4B,20.8
0,DRY-N1,PDE4B,21.2
0,DRY-N1,PDE4B,21.6
0,DRY-N1,PDE4B,22
0,DRY-N1,PDE4B,22.4
0,DRY-N1,PDE4B,22.8
0,DRY-N1,PDE4B,23.2
0,DRY-N1,PDE4B,23.6
0,DRY-N1,PDE4B,24
0,DRY-N1,PDE4B,24.4
0,DRY-N1,PDE4B,24.8
0,DRY-TIP,PDE4B,0.4
0,DRY-TIP,PDE4B,0.8
0,DRY-TIP,PDE4B,1.2
0,DRY-TIP,PDE4B,1.6
0,DRY-TIP,PDE4B,2
0,DRY-TIP,PDE4B,2.4
0.007815208,DRY-TIP,PDE4B,2.8
0,DRY-TIP,PDE4B,3.2
-0.023643749,DRY-TIP,PDE4B,3.6
0,DRY-TIP,PDE4B,4
0,DRY-TIP,PDE4B,4.4
0,DRY-TIP,PDE4B,4.8
0,DRY-TIP,PDE4B,5.2
0,DRY-TIP,PDE4B,5.6
0,DRY-TIP,PDE4B,6
0,DRY-TIP,PDE4B,6.4
0,DRY-TIP,PDE4B,6.8
0,DRY-TIP,PDE4B,7.2
0,DRY-TIP,PDE4B,7.6
-0.000749304,DRY-TIP,PDE4B,8
0,DRY-TIP,PDE4B,8.4
0,DRY-TIP,PDE4B,8.8
0,DRY-TIP,PDE4B,9.2
0.003182116,DRY-TIP,PDE4B,9.6
0,DRY-TIP,PDE4B,10
0,DRY-TIP,PDE4B,10.4
0.0019329,DRY-TIP,PDE4B,10.8
-0.000305472,DRY-TIP,PDE4B,11.2
0,DRY-TIP,PDE4B,11.6
0,DRY-TIP,PDE4B,12
0,DRY-TIP,PDE4B,12.4
0,DRY-TIP,PDE4B,12.8
0,DRY-TIP,PDE4B,13.2
0,DRY-TIP,PDE4B,13.6
0,DRY-TIP,PDE4B,14
0,DRY-TIP,PDE4B,14.4
0,DRY-TIP,PDE4B,14.8
0,DRY-TIP,PDE4B,15.2
0,DRY-TIP,PDE4B,15.6
0,DRY-TIP,PDE4B,16
0,DRY-TIP,PDE4B,16.4
0,DRY-TIP,PDE4B,16.8
0,DRY-TIP,PDE4B,17.2
0,DRY-TIP,PDE4B,17.6
0,DRY-TIP,PDE4B,18
0,DRY-TIP,PDE4B,18.4
0,DRY-TIP,PDE4B,18.8
0,DRY-TIP,PDE4B,19.2
0.00256182,DRY-TIP,PDE4B,19.6
0,DRY-TIP,PDE4B,20
0.000623484,DRY-TIP,PDE4B,20.4
0,DRY-TIP,PDE4B,20.8
0,DRY-TIP,PDE4B,21.2
0,DRY-TIP,PDE4B,21.6
0,DRY-TIP,PDE4B,22
0,DRY-TIP,PDE4B,22.4
0,DRY-TIP,PDE4B,22.8
0,DRY-TIP,PDE4B,23.2
0,DRY-TIP,PDE4B,23.6
0,DRY-TIP,PDE4B,24
0,DRY-TIP,PDE4B,24.4
0,DRY-TIP,PDE4B,24.8
0,O-N1,PDE4B,0.4
0,O-N1,PDE4B,0.8
0,O-N1,PDE4B,1.2
0,O-N1,PDE4B,1.6
0,O-N1,PDE4B,2
0,O-N1,PDE4B,2.4
0,O-N1,PDE4B,2.8
0.006064554,O-N1,PDE4B,3.2
0,O-N1,PDE4B,3.6
0,O-N1,PDE4B,4
0,O-N1,PDE4B,4.4
0,O-N1,PDE4B,4.8
0,O-N1,PDE4B,5.2
0,O-N1,PDE4B,5.6
0,O-N1,PDE4B,6
0,O-N1,PDE4B,6.4
0,O-N1,PDE4B,6.8
0,O-N1,PDE4B,7.2
0,O-N1,PDE4B,7.6
0,O-N1,PDE4B,8
0,O-N1,PDE4B,8.4
0,O-N1,PDE4B,8.8
0,O-N1,PDE4B,9.2
0,O-N1,PDE4B,9.6
0,O-N1,PDE4B,10
-0.005,O-N1,PDE4B,10.4
0,O-N1,PDE4B,10.8
-0.0102,O-N1,PDE4B,11.2
0,O-N1,PDE4B,11.6
0,O-N1,PDE4B,12
-0.002973811,O-N1,PDE4B,12.4
0,O-N1,PDE4B,12.8
0,O-N1,PDE4B,13.2
0,O-N1,PDE4B,13.6
0,O-N1,PDE4B,14
0,O-N1,PDE4B,14.4
0,O-N1,PDE4B,14.8
0,O-N1,PDE4B,15.2
0,O-N1,PDE4B,15.6
0,O-N1,PDE4B,16
0.009365442,O-N1,PDE4B,16.4
0,O-N1,PDE4B,16.8
0,O-N1,PDE4B,17.2
0,O-N1,PDE4B,17.6
0,O-N1,PDE4B,18
0,O-N1,PDE4B,18.4
0,O-N1,PDE4B,18.8
0,O-N1,PDE4B,19.2
0,O-N1,PDE4B,19.6
0,O-N1,PDE4B,20
0,O-N1,PDE4B,20.4
0,O-N1,PDE4B,20.8
0,O-N1,PDE4B,21.2
0,O-N1,PDE4B,21.6
0,O-N1,PDE4B,22
0,O-N1,PDE4B,22.4
0,O-N1,PDE4B,22.8
0,O-N1,PDE4B,23.2
0,O-N1,PDE4B,23.6
0,O-N1,PDE4B,24
0,O-N1,PDE4B,24.4
0,O-N1,PDE4B,24.8
0,O-TIP,PDE4B,0.4
0,O-TIP,PDE4B,0.8
0,O-TIP,PDE4B,1.2
-0.01,O-TIP,PDE4B,1.6
0,O-TIP,PDE4B,2
0,O-TIP,PDE4B,2.4
0,O-TIP,PDE4B,2.8
0,O-TIP,PDE4B,3.2
0,O-TIP,PDE4B,3.6
0,O-TIP,PDE4B,4
0,O-TIP,PDE4B,4.4
0,O-TIP,PDE4B,4.8
0,O-TIP,PDE4B,5.2
0,O-TIP,PDE4B,5.6
0,O-TIP,PDE4B,6
0,O-TIP,PDE4B,6.4
0,O-TIP,PDE4B,6.8
0,O-TIP,PDE4B,7.2
0,O-TIP,PDE4B,7.6
-0.0288,O-TIP,PDE4B,8
0,O-TIP,PDE4B,8.4
0,O-TIP,PDE4B,8.8
0,O-TIP,PDE4B,9.2
0,O-TIP,PDE4B,9.6
0,O-TIP,PDE4B,10
0,O-TIP,PDE4B,10.4
0,O-TIP,PDE4B,10.8
0,O-TIP,PDE4B,11.2
0,O-TIP,PDE4B,11.6
0,O-TIP,PDE4B,12
0,O-TIP,PDE4B,12.4
0,O-TIP,PDE4B,12.8
0,O-TIP,PDE4B,13.2
0,O-TIP,PDE4B,13.6
0,O-TIP,PDE4B,14
0,O-TIP,PDE4B,14.4
0,O-TIP,PDE4B,14.8
0,O-TIP,PDE4B,15.2
0.03217668,O-TIP,PDE4B,15.6
0,O-TIP,PDE4B,16
0,O-TIP,PDE4B,16.4
0.024439926,O-TIP,PDE4B,16.8
0,O-TIP,PDE4B,17.2
0,O-TIP,PDE4B,17.6
0,O-TIP,PDE4B,18
0,O-TIP,PDE4B,18.4
0,O-TIP,PDE4B,18.8
-0.028,O-TIP,PDE4B,19.2
0,O-TIP,PDE4B,19.6
0,O-TIP,PDE4B,20
0,O-TIP,PDE4B,20.4
0,O-TIP,PDE4B,20.8
0,O-TIP,PDE4B,21.2
0,O-TIP,PDE4B,21.6
-0.001786248,O-TIP,PDE4B,22
0,O-TIP,PDE4B,22.4
0,O-TIP,PDE4B,22.8
0,O-TIP,PDE4B,23.2
0,O-TIP,PDE4B,23.6
0,O-TIP,PDE4B,24
0,O-TIP,PDE4B,24.4
0,O-TIP,PDE4B,24.8
0,N1-TIP,PDE4B,0.4
0,N1-TIP,PDE4B,0.8
0,N1-TIP,PDE4B,1.2
0,N1-TIP,PDE4B,1.6
0,N1-TIP,PDE4B,2
0,N1-TIP,PDE4B,2.4
0,N1-TIP,PDE4B,2.8
0,N1-TIP,PDE4B,3.2
0,N1-TIP,PDE4B,3.6
0,N1-TIP,PDE4B,4
0,N1-TIP,PDE4B,4.4
0,N1-TIP,PDE4B,4.8
0,N1-TIP,PDE4B,5.2
0,N1-TIP,PDE4B,5.6
0,N1-TIP,PDE4B,6
0,N1-TIP,PDE4B,6.4
-0.000687902,N1-TIP,PDE4B,6.8
0,N1-TIP,PDE4B,7.2
0.018508086,N1-TIP,PDE4B,7.6
0,N1-TIP,PDE4B,8
0,N1-TIP,PDE4B,8.4
0,N1-TIP,PDE4B,8.8
0.011881764,N1-TIP,PDE4B,9.2
0,N1-TIP,PDE4B,9.6
0,N1-TIP,PDE4B,10
0,N1-TIP,PDE4B,10.4
-0.0102,N1-TIP,PDE4B,10.8
-0.009,N1-TIP,PDE4B,11.2
0,N1-TIP,PDE4B,11.6
0,N1-TIP,PDE4B,12
0,N1-TIP,PDE4B,12.4
0.00674926,N1-TIP,PDE4B,12.8
0,N1-TIP,PDE4B,13.2
0,N1-TIP,PDE4B,13.6
0,N1-TIP,PDE4B,14
0.00335736,N1-TIP,PDE4B,14.4
0,N1-TIP,PDE4B,14.8
0,N1-TIP,PDE4B,15.2
0,N1-TIP,PDE4B,15.6
0,N1-TIP,PDE4B,16
0,N1-TIP,PDE4B,16.4
0,N1-TIP,PDE4B,16.8
0.029430008,N1-TIP,PDE4B,17.2
0.031669884,N1-TIP,PDE4B,17.6
0,N1-TIP,PDE4B,18
0,N1-TIP,PDE4B,18.4
0,N1-TIP,PDE4B,18.8
-0.0192,N1-TIP,PDE4B,19.2
0,N1-TIP,PDE4B,19.6
0,N1-TIP,PDE4B,20
0,N1-TIP,PDE4B,20.4
0,N1-TIP,PDE4B,20.8
0,N1-TIP,PDE4B,21.2
0,N1-TIP,PDE4B,21.6
0,N1-TIP,PDE4B,22
0,N1-TIP,PDE4B,22.4
0,N1-TIP,PDE4B,22.8
0,N1-TIP,PDE4B,23.2
-0.0066,N1-TIP,PDE4B,23.6
0,N1-TIP,PDE4B,24
0,N1-TIP,PDE4B,24.4
0,N1-TIP,PDE4B,24.8
